LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE,COUNTRY
CAN,CPI,TOT,AGRWTH,M,2017-11,2.1,Canada
CAN,CPI,TOT,AGRWTH,M,2017-12,1.87,Canada
CAN,CPI,TOT,AGRWTH,M,2018-01,1.7,Canada
CAN,CPI,TOT,AGRWTH,M,2018-02,2.16,Canada
CAN,CPI,TOT,AGRWTH,M,2018-03,2.31,Canada
CAN,CPI,TOT,AGRWTH,M,2018-04,2.22,Canada
CAN,CPI,TOT,AGRWTH,M,2018-05,2.22,Canada
CAN,CPI,TOT,AGRWTH,M,2018-06,2.45,Canada
CAN,CPI,TOT,AGRWTH,M,2018-07,2.99,Canada
CAN,CPI,TOT,AGRWTH,M,2018-08,2.84,Canada
CAN,CPI,TOT,AGRWTH,M,2018-09,2.22,Canada
CAN,CPI,TOT,AGRWTH,M,2018-10,2.44,Canada
CAN,CPI,TOT,AGRWTH,M,2018-11,1.68,Canada
CAN,CPI,TOT,AGRWTH,M,2018-12,1.99,Canada
CAN,CPI,TOT,AGRWTH,M,2019-01,1.44,Canada
CAN,CPI,TOT,AGRWTH,M,2019-02,1.51,Canada
CAN,CPI,TOT,AGRWTH,M,2019-03,1.88,Canada
CAN,CPI,TOT,AGRWTH,M,2019-04,2.03,Canada
CAN,CPI,TOT,AGRWTH,M,2019-05,2.4,Canada
CAN,CPI,TOT,AGRWTH,M,2019-06,2.02,Canada
CAN,CPI,TOT,AGRWTH,M,2019-07,2.01,Canada
CAN,CPI,TOT,AGRWTH,M,2019-08,1.94,Canada
CAN,CPI,TOT,AGRWTH,M,2019-09,1.87,Canada
CAN,CPI,TOT,AGRWTH,M,2019-10,1.86,Canada
CAN,CPI,TOT,AGRWTH,M,2019-11,2.17,Canada
CAN,CPI,TOT,AGRWTH,M,2019-12,2.25,Canada
CAN,CPI,TOT,AGRWTH,M,2020-01,2.4,Canada
CAN,CPI,TOT,AGRWTH,M,2020-02,2.16,Canada
CAN,CPI,TOT,AGRWTH,M,2020-03,0.89,Canada
CAN,CPI,TOT,AGRWTH,M,2020-04,-0.22,Canada
CAN,CPI,TOT,AGRWTH,M,2020-05,-0.37,Canada
CAN,CPI,TOT,AGRWTH,M,2020-06,0.66,Canada
CAN,CPI,TOT,AGRWTH,M,2020-07,0.15,Canada
CAN,CPI,TOT,AGRWTH,M,2020-08,0.15,Canada
CAN,CPI,TOT,AGRWTH,M,2020-09,0.51,Canada
CAN,CPI,TOT,AGRWTH,M,2020-10,0.66,Canada
CAN,CPI,TOT,AGRWTH,M,2020-11,0.95,Canada
CAN,CPI,TOT,AGRWTH,M,2020-12,0.73,Canada
CAN,CPI,TOT,AGRWTH,M,2021-01,1.02,Canada
CAN,CPI,TOT,AGRWTH,M,2021-02,1.09,Canada
CAN,CPI,TOT,AGRWTH,M,2021-03,2.2,Canada
CAN,CPI,TOT,AGRWTH,M,2021-04,3.39,Canada
CAN,CPI,TOT,AGRWTH,M,2021-05,3.6,Canada
CAN,CPI,TOT,AGRWTH,M,2021-06,3.06,Canada
CAN,CPI,TOT,AGRWTH,M,2021-07,3.72,Canada
CAN,CPI,TOT,AGRWTH,M,2021-08,4.09,Canada
CAN,CPI,TOT,AGRWTH,M,2021-09,4.38,Canada
CAN,CPI,TOT,AGRWTH,M,2021-10,4.65,Canada
CAN,CPI,TOT,AGRWTH,M,2021-11,4.72,Canada
CAN,CPI,TOT,AGRWTH,M,2021-12,4.8,Canada
CAN,CPI,TOT,AGRWTH,M,2022-01,5.14,Canada
CAN,CPI,TOT,AGRWTH,M,2022-02,5.69,Canada
CAN,CPI,TOT,AGRWTH,M,2022-03,6.66,Canada
CAN,CPI,TOT,AGRWTH,M,2022-04,6.77,Canada
CAN,CPI,TOT,AGRWTH,M,2022-05,7.73,Canada
CAN,CPI,TOT,AGRWTH,M,2022-06,8.13,Canada
CAN,CPI,TOT,AGRWTH,M,2022-07,7.59,Canada
CAN,CPI,TOT,AGRWTH,M,2022-08,7.01,Canada
CZE,CPI,TOT,AGRWTH,M,2010-01,0.65,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-02,0.65,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-03,0.65,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-04,1.2,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-05,1.3,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-06,1.3,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-07,1.96,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-08,1.86,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-09,1.97,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-10,1.87,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-11,1.97,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2010-12,2.3,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-01,1.73,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-02,1.84,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-03,1.73,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-04,1.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-05,1.93,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-06,1.82,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-07,1.71,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-08,1.82,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-09,1.83,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-10,2.26,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-11,2.47,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2011-12,2.35,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-01,3.51,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-02,3.72,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-03,3.71,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-04,3.49,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-05,3.16,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-06,3.48,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-07,3.15,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-08,3.27,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-09,3.38,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-10,3.48,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-11,2.73,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2012-12,2.4,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-01,1.95,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-02,1.74,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-03,1.74,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-04,1.74,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-05,1.33,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-06,1.53,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-07,1.43,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-08,1.33,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-09,1.02,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-10,0.92,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-11,1.12,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2013-12,1.43,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-01,0.2,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-02,0.2,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-03,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-04,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-05,0.4,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-06,0.0,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-07,0.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-08,0.6,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-09,0.71,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-10,0.71,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-11,0.51,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2014-12,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-01,0.0,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-02,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-03,0.2,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-04,0.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-05,0.7,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-06,0.8,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-07,0.4,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-08,0.3,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-09,0.4,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-10,0.2,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-11,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2015-12,0.0,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-01,0.6,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-02,0.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-03,0.3,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-04,0.6,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-05,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-06,0.1,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-07,0.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-08,0.6,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-09,0.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-10,0.8,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-11,1.61,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2016-12,2.01,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-01,2.2,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-02,2.5,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-03,2.6,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-04,1.99,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-05,2.39,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-06,2.29,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-07,2.48,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-08,2.48,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-09,2.69,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-10,2.88,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-11,2.57,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2017-12,2.36,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-01,2.15,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-02,1.75,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-03,1.66,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-04,1.95,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-05,2.24,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-06,2.62,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-07,2.32,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-08,2.52,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-09,2.33,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-10,2.22,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-11,2.02,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2018-12,2.02,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-01,2.49,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-02,2.68,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-03,2.97,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-04,2.77,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-05,2.95,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-06,2.75,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-07,2.93,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-08,2.93,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-09,2.65,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-10,2.74,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-11,3.12,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2019-12,3.21,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-01,3.64,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-02,3.73,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-03,3.44,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-04,3.16,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-05,2.86,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-06,3.32,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-07,3.4,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-08,3.3,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-09,3.23,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-10,2.94,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-11,2.66,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2020-12,2.29,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-01,2.16,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-02,2.07,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-03,2.34,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-04,3.06,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-05,2.87,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-06,2.77,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-07,3.37,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-08,4.09,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-09,4.92,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-10,5.8,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-11,5.98,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2021-12,6.61,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-01,9.88,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-02,11.09,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-03,12.74,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-04,14.16,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-05,15.97,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-06,17.19,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-07,17.53,Czech Republic
CZE,CPI,TOT,AGRWTH,M,2022-08,17.24,Czech Republic
DNK,CPI,TOT,AGRWTH,M,2010-01,2.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-02,1.98,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-03,2.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-04,2.52,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-05,2.19,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-06,1.86,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-07,2.19,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-08,2.41,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-09,2.51,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-10,2.4,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-11,2.51,Denmark
DNK,CPI,TOT,AGRWTH,M,2010-12,2.84,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-01,2.73,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-02,2.7,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-03,2.68,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-04,3.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-05,3.1,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-06,3.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-07,3.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-08,2.56,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-09,2.56,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-10,2.77,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-11,2.56,Denmark
DNK,CPI,TOT,AGRWTH,M,2011-12,2.45,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-01,2.76,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-02,2.73,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-03,2.61,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-04,2.18,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-05,2.18,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-06,2.19,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-07,2.29,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-08,2.6,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-09,2.49,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-10,2.39,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-11,2.28,Denmark
DNK,CPI,TOT,AGRWTH,M,2012-12,2.08,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-01,1.24,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-02,1.23,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-03,1.02,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-04,0.81,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-05,0.81,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-06,0.92,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-07,0.61,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-08,0.41,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-09,0.51,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-10,0.61,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-11,0.61,Denmark
DNK,CPI,TOT,AGRWTH,M,2013-12,0.71,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-01,1.02,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-02,0.51,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-03,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-04,0.71,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-05,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-06,0.61,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-07,0.71,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-08,0.51,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-09,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-10,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-11,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2014-12,0.4,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-01,-0.1,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-02,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-03,0.6,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-04,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-05,0.7,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-06,0.6,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-07,0.7,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-08,0.6,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-09,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-10,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-11,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2015-12,0.4,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-01,0.61,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-02,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-03,0.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-04,0.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-05,0.1,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-06,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-07,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-08,0.2,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-09,0.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-10,0.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-11,0.4,Denmark
DNK,CPI,TOT,AGRWTH,M,2016-12,0.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-01,0.91,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-02,1.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-03,1.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-04,1.1,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-05,0.8,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-06,0.6,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-07,1.49,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-08,1.5,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-09,1.6,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-10,1.49,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-11,1.3,Denmark
DNK,CPI,TOT,AGRWTH,M,2017-12,1.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-01,0.7,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-02,0.59,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-03,0.49,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-04,0.79,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-05,1.09,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-06,1.09,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-07,1.08,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-08,0.98,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-09,0.59,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-10,0.79,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-11,0.79,Denmark
DNK,CPI,TOT,AGRWTH,M,2018-12,0.79,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-01,1.29,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-02,1.08,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-03,1.18,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-04,0.98,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-05,0.68,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-06,0.59,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-07,0.39,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-08,0.39,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-09,0.49,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-10,0.58,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-11,0.68,Denmark
DNK,CPI,TOT,AGRWTH,M,2019-12,0.78,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-01,0.68,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-02,0.78,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-03,0.39,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-04,0.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-05,0.0,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-06,0.29,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-07,0.48,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-08,0.48,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-09,0.58,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-10,0.39,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-11,0.48,Denmark
DNK,CPI,TOT,AGRWTH,M,2020-12,0.49,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-01,0.58,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-02,0.58,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-03,0.97,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-04,1.45,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-05,1.75,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-06,1.74,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-07,1.63,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-08,1.83,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-09,2.22,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-10,2.99,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-11,3.38,Denmark
DNK,CPI,TOT,AGRWTH,M,2021-12,3.09,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-01,4.34,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-02,4.8,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-03,5.37,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-04,6.69,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-05,7.44,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-06,8.19,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-07,8.7,Denmark
DNK,CPI,TOT,AGRWTH,M,2022-08,8.91,Denmark
FIN,CPI,TOT,AGRWTH,M,2010-01,-0.18,Finland
FIN,CPI,TOT,AGRWTH,M,2010-02,0.05,Finland
FIN,CPI,TOT,AGRWTH,M,2010-03,0.62,Finland
FIN,CPI,TOT,AGRWTH,M,2010-04,0.96,Finland
FIN,CPI,TOT,AGRWTH,M,2010-05,1.01,Finland
FIN,CPI,TOT,AGRWTH,M,2010-06,0.83,Finland
FIN,CPI,TOT,AGRWTH,M,2010-07,0.8,Finland
FIN,CPI,TOT,AGRWTH,M,2010-08,1.02,Finland
FIN,CPI,TOT,AGRWTH,M,2010-09,1.39,Finland
FIN,CPI,TOT,AGRWTH,M,2010-10,2.36,Finland
FIN,CPI,TOT,AGRWTH,M,2010-11,2.52,Finland
FIN,CPI,TOT,AGRWTH,M,2010-12,2.85,Finland
FIN,CPI,TOT,AGRWTH,M,2011-01,3.04,Finland
FIN,CPI,TOT,AGRWTH,M,2011-02,3.33,Finland
FIN,CPI,TOT,AGRWTH,M,2011-03,3.3,Finland
FIN,CPI,TOT,AGRWTH,M,2011-04,3.16,Finland
FIN,CPI,TOT,AGRWTH,M,2011-05,3.34,Finland
FIN,CPI,TOT,AGRWTH,M,2011-06,3.54,Finland
FIN,CPI,TOT,AGRWTH,M,2011-07,3.96,Finland
FIN,CPI,TOT,AGRWTH,M,2011-08,3.84,Finland
FIN,CPI,TOT,AGRWTH,M,2011-09,3.7,Finland
FIN,CPI,TOT,AGRWTH,M,2011-10,3.54,Finland
FIN,CPI,TOT,AGRWTH,M,2011-11,3.36,Finland
FIN,CPI,TOT,AGRWTH,M,2011-12,2.9,Finland
FIN,CPI,TOT,AGRWTH,M,2012-01,3.17,Finland
FIN,CPI,TOT,AGRWTH,M,2012-02,3.12,Finland
FIN,CPI,TOT,AGRWTH,M,2012-03,2.94,Finland
FIN,CPI,TOT,AGRWTH,M,2012-04,3.1,Finland
FIN,CPI,TOT,AGRWTH,M,2012-05,3.06,Finland
FIN,CPI,TOT,AGRWTH,M,2012-06,2.83,Finland
